transaction_id,account_id,transaction_time,amount,transaction_type,merchant,location,known_anomaly
4995,74,2026-05-02 13:10:00,2670.34,DEBIT,Uber,Hyderabad,False
4996,20,2026-03-07 08:56:00,502.89,DEBIT,Swiggy,Ludhiana,False
4997,29,2026-04-04 02:14:00,984.83,DEBIT,Flipkart,Mumbai,False
4998,48,2026-01-04 16:20:00,6181.13,DEBIT,Local Store,Pune,False
4999,98,2026-01-15 06:43:00,919.61,CREDIT,Swiggy,Mumbai,False
5000,43,2026-02-23 09:20:00,873.1,DEBIT,Uber,Bangalore,False
5001,60,2026-07-23 03:42:00,2007.97,DEBIT,Netflix,Chandigarh,False
5002,98,2026-01-10 00:02:00,3405.13,DEBIT,Amazon,Pune,False
5003,46,2026-05-29 14:51:00,5069.47,CREDIT,Local Store,Mumbai,False
5004,25,2026-03-21 01:02:00,919.5,DEBIT,Apple,Mumbai,False
5005,20,2026-07-09 04:38:00,2448.78,CREDIT,Netflix,Chandigarh,False
5006,18,2026-03-21 18:39:00,5433.19,CREDIT,Myntra,Pune,False
5007,23,2026-03-25 12:46:00,1339.39,DEBIT,Myntra,Hyderabad,False
5008,99,2026-01-20 08:55:00,3151.47,DEBIT,Amazon,Ludhiana,False
5009,89,2026-01-13 09:21:00,3461.7,CREDIT,Netflix,Pune,False
5010,58,2026-03-26 21:55:00,623.39,DEBIT,Netflix,Pune,False
5011,16,2026-04-13 06:48:00,1861.29,DEBIT,Flipkart,Chandigarh,False
5012,82,2026-05-12 02:08:00,3527.93,DEBIT,Myntra,Ludhiana,False
5013,81,2026-07-10 16:43:00,4549.35,DEBIT,Flipkart,Hyderabad,False
5014,88,2026-06-03 06:27:00,4168.28,DEBIT,Local Store,Pune,False
5015,50,2026-05-15 12:59:00,3768.05,DEBIT,Flipkart,Bangalore,False
5016,39,2026-02-04 21:37:00,2925.18,DEBIT,Flipkart,Chandigarh,False
5017,86,2026-06-08 09:45:00,3897.08,DEBIT,Apple,Delhi,False
5018,42,2026-06-13 22:48:00,1043.18,DEBIT,Netflix,Pune,False
5019,78,2026-02-18 08:18:00,1602.25,DEBIT,Shell,Ludhiana,False
5020,28,2026-03-22 10:40:00,3147.33,DEBIT,Local Store,Chandigarh,False
5021,79,2026-03-21 06:13:00,2085.94,DEBIT,Netflix,Delhi,False
5022,89,2026-02-04 10:39:00,2411.64,DEBIT,Local Store,Ludhiana,False
5023,48,2026-05-13 02:14:00,4368.4,DEBIT,Walmart,Pune,False
5024,88,2026-01-05 06:05:00,2893.42,DEBIT,Swiggy,Chandigarh,False
5025,56,2026-01-14 09:46:00,4331.03,DEBIT,Swiggy,Pune,False
5026,59,2026-06-02 00:37:00,1047.65,DEBIT,Myntra,Delhi,False
5027,39,2026-07-23 17:06:00,3076.43,DEBIT,Local Store,Bangalore,False
5028,93,2026-01-01 08:28:00,2801.76,CREDIT,Netflix,Ludhiana,False
5029,43,2026-02-07 13:27:00,1560.45,DEBIT,Flipkart,Bangalore,False
5030,73,2026-06-10 20:12:00,4795.63,DEBIT,Apple,Mumbai,False
5031,74,2026-05-03 15:09:00,2518.55,DEBIT,Local Store,Bangalore,False
5032,1,2026-04-27 15:34:00,1646.6,DEBIT,Apple,Chandigarh,False
5033,47,2026-01-22 04:37:00,2151.94,DEBIT,Shell,Chandigarh,False
5034,28,2026-02-03 03:31:00,510.02,DEBIT,Amazon,Pune,False
5035,19,2026-05-17 21:54:00,5940.72,DEBIT,Netflix,Pune,False
5036,96,2026-05-23 04:25:00,3896.8,DEBIT,Myntra,Mumbai,False
5037,93,2026-07-03 20:41:00,4542.19,DEBIT,Myntra,Bangalore,False
5038,73,2026-06-05 03:11:00,2277.53,CREDIT,Swiggy,Delhi,False
5039,13,2026-06-06 20:18:00,3221.05,DEBIT,Swiggy,Pune,False
5040,94,2026-02-26 03:52:00,607.61,DEBIT,Swiggy,Bangalore,False
5041,39,2026-03-13 23:32:00,2773.37,CREDIT,Myntra,Ludhiana,False
5042,46,2026-04-12 17:22:00,3717.28,DEBIT,Walmart,Chandigarh,False
5043,56,2026-03-14 00:38:00,4401.46,DEBIT,Myntra,Delhi,False
5044,54,2026-05-14 03:56:00,1204.94,CREDIT,Shell,Delhi,False
5045,2,2026-06-02 08:37:00,1791.36,DEBIT,Swiggy,Ludhiana,False
5046,39,2026-03-19 16:47:00,891.21,DEBIT,Netflix,Ludhiana,False
5047,57,2026-01-12 11:01:00,46647.3,DEBIT,Myntra,Mumbai,True
5048,74,2026-06-09 00:19:00,458.17,DEBIT,Flipkart,Delhi,False
5049,71,2026-06-11 02:59:00,665.68,DEBIT,Walmart,Ludhiana,False
5050,68,2026-03-28 01:36:00,4003.43,DEBIT,Myntra,Bangalore,False
5051,32,2026-04-27 02:41:00,3298.39,DEBIT,Local Store,Mumbai,False
5052,65,2026-04-28 17:39:00,866.9,DEBIT,Amazon,Mumbai,False
5053,31,2026-05-22 23:17:00,864.73,CREDIT,Apple,Chandigarh,False
5054,78,2026-03-22 22:24:00,3462.82,DEBIT,Apple,Hyderabad,False
5055,30,2026-02-10 19:31:00,1413.8,DEBIT,Uber,Hyderabad,False
5056,14,2026-03-27 14:38:00,3373.23,DEBIT,Shell,Chandigarh,False
5057,9,2026-06-02 18:35:00,437.02,CREDIT,Local Store,Bangalore,False
5058,49,2026-01-22 08:02:00,2304.12,CREDIT,Netflix,Chandigarh,False
5059,52,2026-02-14 14:38:00,1595.5,CREDIT,Walmart,Chandigarh,False
5060,11,2026-05-04 01:44:00,1688.27,DEBIT,Amazon,Hyderabad,False
5061,31,2026-05-08 20:22:00,4159.59,DEBIT,Shell,Hyderabad,False
5062,53,2026-01-26 12:48:00,2834.29,DEBIT,Local Store,Pune,False
5063,6,2026-03-22 16:27:00,732.67,DEBIT,Netflix,Mumbai,False
5064,48,2026-05-27 00:48:00,966.89,DEBIT,Amazon,Delhi,False
5065,29,2026-03-02 22:19:00,2813.12,CREDIT,Local Store,Bangalore,False
5066,62,2026-02-08 13:36:00,1376.58,DEBIT,Amazon,Delhi,False
5067,24,2026-07-17 07:52:00,5146.51,DEBIT,Walmart,Bangalore,False
5068,72,2026-02-02 23:49:00,405.4,DEBIT,Local Store,Bangalore,False
5069,78,2026-05-17 01:14:00,2620.17,DEBIT,Amazon,Bangalore,False
5070,44,2026-03-23 01:12:00,963.63,DEBIT,Local Store,Chandigarh,False
5071,69,2026-06-25 20:45:00,1371.41,DEBIT,Amazon,Ludhiana,False
5072,2,2026-02-23 17:46:00,3373.26,DEBIT,Local Store,Hyderabad,False
5073,27,2026-05-14 03:00:00,3699.16,CREDIT,Amazon,Chandigarh,False
5074,90,2026-02-25 23:02:00,375.51,DEBIT,Local Store,Mumbai,False
5075,27,2026-03-01 10:00:00,4768.49,DEBIT,Uber,Delhi,False
5076,73,2026-04-07 13:14:00,4749.03,CREDIT,Amazon,Pune,False
5077,7,2026-06-21 13:16:00,5374.71,DEBIT,Myntra,Bangalore,False
5078,67,2026-06-13 11:07:00,2242.96,DEBIT,Apple,Ludhiana,False
5079,1,2026-03-08 00:20:00,2925.32,CREDIT,Swiggy,Hyderabad,False
5080,95,2026-03-25 13:51:00,1349.41,DEBIT,Amazon,Chandigarh,False
5081,76,2026-02-03 23:17:00,4650.37,DEBIT,Uber,Delhi,False
5082,16,2026-01-24 02:37:00,3207.05,DEBIT,Shell,Delhi,False
5083,16,2026-03-25 17:57:00,4382.32,DEBIT,Local Store,Hyderabad,False
5084,78,2026-03-08 07:17:00,5944.32,DEBIT,Flipkart,Bangalore,False
5085,75,2026-02-19 09:23:00,3141.16,DEBIT,Amazon,Chandigarh,False
5086,20,2026-05-05 02:20:00,1473.35,CREDIT,Local Store,Chandigarh,False
5087,72,2026-02-08 09:29:00,2282.06,CREDIT,Amazon,Ludhiana,False
5088,91,2026-05-28 07:06:00,2217.57,DEBIT,Shell,Delhi,False
5089,37,2026-01-18 19:45:00,1989.87,DEBIT,Netflix,Hyderabad,False
5090,55,2026-04-10 18:59:00,573.75,DEBIT,Walmart,Pune,False
5091,72,2026-01-16 11:22:00,3926.34,CREDIT,Shell,Pune,False
5092,10,2026-02-07 05:05:00,5110.64,DEBIT,Apple,Delhi,False
5093,100,2026-04-13 02:57:00,3051.64,DEBIT,Local Store,Bangalore,False
5094,4,2026-05-02 00:42:00,5288.83,DEBIT,Shell,Delhi,False
5095,53,2026-06-07 08:36:00,3810.93,DEBIT,Local Store,Ludhiana,False
5096,29,2026-05-07 20:15:00,2654.93,DEBIT,Local Store,Pune,False
5097,6,2026-02-22 02:12:00,3899.39,DEBIT,Local Store,Pune,False
5098,3,2026-06-11 07:32:00,2807.12,DEBIT,Swiggy,Mumbai,False
5099,41,2026-05-28 21:44:00,3623.46,DEBIT,Swiggy,Ludhiana,False
5100,11,2026-03-13 02:07:00,3061.12,CREDIT,Amazon,Delhi,False
5101,51,2026-05-26 22:43:00,6073.04,DEBIT,Walmart,Chandigarh,False
5102,38,2026-07-08 20:55:00,3314.35,DEBIT,Flipkart,Ludhiana,False
5103,2,2026-06-12 09:07:00,1191.32,DEBIT,Swiggy,Delhi,False
5104,16,2026-07-16 15:50:00,2454.17,DEBIT,Swiggy,Chandigarh,False
5105,2,2026-05-26 15:26:00,3524.52,DEBIT,Shell,Ludhiana,False
5106,81,2026-06-25 21:32:00,6405.72,DEBIT,Amazon,Delhi,False
5107,51,2026-04-18 12:49:00,2511.81,DEBIT,Amazon,Mumbai,False
5108,9,2026-07-01 00:57:00,5647.46,CREDIT,Uber,Mumbai,False
5109,12,2026-03-15 22:31:00,4042.01,DEBIT,Flipkart,Mumbai,False
5110,44,2026-01-13 07:45:00,4703.17,DEBIT,Amazon,Ludhiana,False
5111,42,2026-01-23 18:17:00,2527.67,DEBIT,Myntra,Mumbai,False
5112,14,2026-05-04 14:24:00,2024.72,CREDIT,Uber,Delhi,False
5113,81,2026-02-01 21:57:00,2077.28,DEBIT,Netflix,Pune,False
5114,16,2026-05-31 15:02:00,2314.51,DEBIT,Amazon,Bangalore,False
5115,79,2026-02-24 09:40:00,4114.27,DEBIT,Uber,Pune,False
5116,92,2026-02-01 00:27:00,3165.21,DEBIT,Uber,Ludhiana,False
5117,35,2026-04-11 21:53:00,5258.81,DEBIT,Walmart,Bangalore,False
5118,4,2026-06-26 18:10:00,3658.55,DEBIT,Shell,Mumbai,False
5119,34,2026-06-19 12:16:00,3812.76,CREDIT,Myntra,Ludhiana,False
5120,98,2026-04-21 14:05:00,2484.22,DEBIT,Amazon,Hyderabad,False
5121,20,2026-02-03 18:16:00,1340.53,DEBIT,Netflix,Chandigarh,False
5122,80,2026-07-08 06:00:00,6535.04,CREDIT,Walmart,Ludhiana,False
5123,14,2026-02-24 19:59:00,4942.91,DEBIT,Apple,Mumbai,False
5124,53,2026-06-08 11:00:00,1817.98,DEBIT,Netflix,Pune,False
5125,43,2026-05-07 06:37:00,721.98,CREDIT,Uber,Chandigarh,False
5126,28,2026-07-10 07:14:00,4391.91,DEBIT,Shell,Mumbai,False
5127,26,2026-04-24 03:57:00,5671.77,DEBIT,Apple,Pune,False
5128,24,2026-04-30 00:48:00,1052.4,DEBIT,Walmart,Delhi,False
5129,60,2026-05-01 13:21:00,3988.55,DEBIT,Amazon,Mumbai,False
5130,33,2026-07-11 23:19:00,1248.32,DEBIT,Uber,Ludhiana,False
5131,61,2026-05-19 05:47:00,1541.41,DEBIT,Swiggy,Pune,False
5132,6,2026-06-30 06:38:00,2831.57,DEBIT,Apple,Bangalore,False
5133,91,2026-01-21 05:58:00,3264.75,DEBIT,Myntra,Bangalore,False
5134,27,2026-03-20 07:59:00,824.86,CREDIT,Swiggy,Ludhiana,False
5135,47,2026-05-25 05:27:00,4332.65,DEBIT,Uber,Delhi,False
5136,85,2026-04-18 14:25:00,4344.93,DEBIT,Walmart,Bangalore,False
5137,34,2026-01-30 17:12:00,1364.43,CREDIT,Apple,Bangalore,False
5138,46,2026-05-20 01:32:00,1031.17,CREDIT,Apple,Bangalore,False
5139,91,2026-06-24 08:02:00,2518.17,DEBIT,Walmart,Hyderabad,False
5140,16,2026-03-24 16:16:00,4175.61,DEBIT,Netflix,Bangalore,False
5141,75,2026-01-11 08:57:00,5336.28,DEBIT,Walmart,Delhi,False
5142,97,2026-04-21 03:40:00,867.01,DEBIT,Netflix,Bangalore,False
5143,39,2026-05-10 14:17:00,1888.66,DEBIT,Shell,Pune,False
5144,53,2026-07-10 14:21:00,3352.38,DEBIT,Shell,Delhi,False
5145,61,2026-02-17 15:14:00,3844.0,CREDIT,Walmart,Bangalore,False
5146,74,2026-04-03 21:20:00,3569.95,DEBIT,Netflix,Chandigarh,False
5147,56,2026-01-17 09:31:00,5020.86,CREDIT,Netflix,Mumbai,False
5148,16,2026-04-28 01:14:00,1377.35,DEBIT,Apple,Ludhiana,False
5149,6,2026-02-12 20:07:00,3784.07,DEBIT,Apple,Pune,False
5150,95,2026-05-25 07:17:00,4794.9,DEBIT,Shell,Chandigarh,False
5151,40,2026-01-07 13:16:00,2442.49,DEBIT,Netflix,Chandigarh,False
5152,50,2026-05-09 14:45:00,1671.79,CREDIT,Swiggy,Delhi,False
5153,1,2026-07-20 02:41:00,1381.67,DEBIT,Uber,Delhi,False
5154,24,2026-02-16 06:15:00,4854.64,DEBIT,Walmart,Ludhiana,False
5155,28,2026-06-25 00:57:00,2180.42,DEBIT,Shell,Hyderabad,False
5156,34,2026-04-06 04:23:00,3888.92,DEBIT,Netflix,Ludhiana,False
5157,27,2026-06-06 21:09:00,1681.23,CREDIT,Local Store,Mumbai,False
5158,85,2026-05-26 23:00:00,3979.81,CREDIT,Swiggy,Delhi,False
5159,35,2026-04-07 08:19:00,3270.94,DEBIT,Netflix,Bangalore,False
5160,67,2026-07-24 18:30:00,4117.9,DEBIT,Walmart,Delhi,False
5161,67,2026-02-26 01:50:00,4997.71,DEBIT,Apple,Mumbai,False
5162,16,2026-03-27 13:48:00,598.07,DEBIT,Myntra,Ludhiana,False
5163,88,2026-07-10 01:53:00,70045.58,DEBIT,Swiggy,Delhi,True
5164,81,2026-05-30 13:21:00,4540.23,DEBIT,Flipkart,Ludhiana,False
5165,45,2026-05-16 12:57:00,4504.47,CREDIT,Local Store,Bangalore,False
5166,22,2026-06-06 23:40:00,53755.98,DEBIT,Walmart,Mumbai,True
5167,98,2026-06-30 18:52:00,4916.63,DEBIT,Uber,Chandigarh,False
5168,52,2026-06-23 09:27:00,3498.45,DEBIT,Myntra,Bangalore,False
5169,73,2026-04-23 08:34:00,1533.71,DEBIT,Walmart,Chandigarh,False
5170,33,2026-05-06 23:47:00,3717.29,DEBIT,Netflix,Hyderabad,False
5171,72,2026-06-07 09:57:00,424.29,DEBIT,Myntra,Hyderabad,False
5172,17,2026-01-05 17:28:00,1237.64,DEBIT,Myntra,Hyderabad,False
5173,52,2026-03-23 12:51:00,1061.37,DEBIT,Local Store,Delhi,False
5174,43,2026-04-23 01:45:00,1794.38,CREDIT,Apple,Mumbai,False
5175,96,2026-01-28 03:44:00,1798.39,DEBIT,Apple,Ludhiana,False
5176,78,2026-07-10 23:48:00,528.57,DEBIT,Swiggy,Delhi,False
5177,50,2026-01-07 18:04:00,4631.64,DEBIT,Apple,Hyderabad,False
5178,81,2026-07-27 18:44:00,4401.47,DEBIT,Walmart,Bangalore,False
5179,62,2026-05-19 16:16:00,1462.39,DEBIT,Myntra,Pune,False
5180,30,2026-01-14 07:32:00,2131.1,DEBIT,Local Store,Pune,False
5181,51,2026-06-07 09:55:00,1169.28,DEBIT,Apple,Mumbai,False
5182,87,2026-05-21 21:15:00,765.92,DEBIT,Local Store,Ludhiana,False
5183,57,2026-06-20 17:56:00,7058.54,DEBIT,Walmart,Pune,False
5184,97,2026-06-11 15:07:00,2264.58,DEBIT,Local Store,Mumbai,False
5185,21,2026-05-03 04:53:00,3839.08,DEBIT,Apple,Pune,False
5186,80,2026-07-01 17:31:00,933.38,CREDIT,Netflix,Pune,False
5187,24,2026-06-04 09:03:00,3839.16,CREDIT,Shell,Bangalore,False
5188,53,2026-07-20 08:34:00,2733.59,DEBIT,Swiggy,Hyderabad,False
5189,9,2026-03-14 23:42:00,663.05,DEBIT,Flipkart,Ludhiana,False
5190,49,2026-04-17 19:16:00,3807.58,DEBIT,Netflix,Pune,False
5191,25,2026-03-03 05:53:00,4130.74,DEBIT,Swiggy,Mumbai,False
5192,20,2026-06-04 11:33:00,2991.39,CREDIT,Flipkart,Ludhiana,False
5193,51,2026-05-21 23:48:00,4644.23,DEBIT,Swiggy,Ludhiana,False
5194,34,2026-06-11 03:39:00,2558.65,DEBIT,Walmart,Bangalore,False
5195,46,2026-04-03 00:29:00,4576.32,CREDIT,Flipkart,Pune,False
5196,5,2026-01-09 13:30:00,3085.19,DEBIT,Flipkart,Mumbai,False
5197,57,2026-07-10 20:41:00,2670.07,DEBIT,Local Store,Chandigarh,False
5198,41,2026-04-05 04:32:00,4383.82,DEBIT,Flipkart,Delhi,False
5199,31,2026-01-12 20:19:00,2683.19,CREDIT,Myntra,Ludhiana,False
5200,1,2026-03-14 08:27:00,1779.22,DEBIT,Shell,Bangalore,False
5201,52,2026-05-19 06:31:00,3524.48,DEBIT,Apple,Pune,False
5202,68,2026-01-11 14:56:00,911.31,CREDIT,Myntra,Mumbai,False
5203,59,2026-01-01 11:25:00,2160.61,DEBIT,Swiggy,Mumbai,False
5204,23,2026-01-11 16:09:00,3720.46,DEBIT,Flipkart,Delhi,False
5205,6,2026-07-14 01:06:00,4873.91,DEBIT,Myntra,Pune,False
5206,75,2026-04-17 01:52:00,2014.12,DEBIT,Swiggy,Chandigarh,False
5207,36,2026-05-24 11:39:00,3162.05,CREDIT,Swiggy,Pune,False
5208,5,2026-02-19 16:40:00,2764.1,CREDIT,Myntra,Mumbai,False
5209,74,2026-01-20 13:06:00,3219.58,DEBIT,Local Store,Bangalore,False
5210,9,2026-03-07 04:28:00,906.84,DEBIT,Myntra,Chandigarh,False
5211,6,2026-02-11 20:45:00,1683.59,DEBIT,Swiggy,Bangalore,False
5212,67,2026-06-23 05:23:00,1548.47,CREDIT,Local Store,Pune,False
5213,61,2026-06-05 12:11:00,1495.44,CREDIT,Walmart,Bangalore,False
5214,33,2026-05-16 03:38:00,1721.36,DEBIT,Apple,Pune,False
5215,61,2026-05-06 05:22:00,3038.42,CREDIT,Uber,Chandigarh,False
5216,5,2026-05-27 21:43:00,1631.57,DEBIT,Shell,Chandigarh,False
5217,43,2026-07-17 05:53:00,1758.68,DEBIT,Walmart,Mumbai,False
5218,77,2026-05-26 07:37:00,1390.3,CREDIT,Walmart,Hyderabad,False
5219,28,2026-07-09 15:50:00,3686.02,DEBIT,Apple,Pune,False
5220,14,2026-04-01 11:04:00,4411.43,CREDIT,Myntra,Chandigarh,False
5221,65,2026-01-05 06:18:00,2018.81,CREDIT,Myntra,Ludhiana,False
5222,9,2026-05-28 06:14:00,5210.65,DEBIT,Flipkart,Delhi,False
5223,4,2026-07-12 03:12:00,4050.97,CREDIT,Netflix,Hyderabad,False
5224,69,2026-07-13 07:08:00,4599.87,DEBIT,Apple,Ludhiana,False
5225,26,2026-06-18 08:51:00,4296.46,CREDIT,Netflix,Chandigarh,False
5226,43,2026-01-03 15:15:00,4507.01,DEBIT,Apple,Bangalore,False
5227,80,2026-02-12 20:20:00,1119.04,DEBIT,Myntra,Ludhiana,False
5228,65,2026-05-22 23:31:00,1728.53,DEBIT,Apple,Mumbai,False
5229,95,2026-07-02 23:34:00,2996.92,DEBIT,Apple,Bangalore,False
5230,35,2026-04-25 20:27:00,5311.1,DEBIT,Local Store,Mumbai,False
5231,4,2026-05-16 08:20:00,1590.98,DEBIT,Swiggy,Delhi,False
5232,92,2026-01-20 16:36:00,5570.77,DEBIT,Walmart,Pune,False
5233,47,2026-02-19 04:49:00,46245.85,DEBIT,Flipkart,Bangalore,True
5234,29,2026-03-02 02:56:00,409.32,DEBIT,Netflix,Bangalore,False
5235,52,2026-02-12 17:19:00,3505.05,DEBIT,Flipkart,Bangalore,False
5236,8,2026-03-17 21:43:00,3568.06,DEBIT,Uber,Delhi,False
5237,16,2026-07-23 07:36:00,1548.35,DEBIT,Flipkart,Delhi,False
5238,3,2026-07-13 14:03:00,1716.4,DEBIT,Uber,Pune,False
5239,5,2026-01-21 04:40:00,3572.84,DEBIT,Apple,Ludhiana,False
5240,16,2026-03-28 11:25:00,3091.37,DEBIT,Amazon,Bangalore,False
5241,39,2026-06-11 11:03:00,2758.69,DEBIT,Myntra,Ludhiana,False
5242,58,2026-07-11 07:19:00,3723.66,DEBIT,Uber,Bangalore,False
5243,92,2026-05-17 10:35:00,1827.47,CREDIT,Walmart,Ludhiana,False
5244,21,2026-03-10 08:58:00,2240.45,CREDIT,Shell,Hyderabad,False
5245,18,2026-02-05 20:24:00,2414.51,DEBIT,Shell,Bangalore,False
5246,24,2026-06-20 01:02:00,4998.38,DEBIT,Swiggy,Hyderabad,False
5247,68,2026-01-15 22:25:00,3809.35,CREDIT,Netflix,Delhi,False
5248,66,2026-04-30 13:07:00,966.47,DEBIT,Apple,Bangalore,False
5249,95,2026-04-18 02:30:00,1971.04,DEBIT,Shell,Ludhiana,False
5250,37,2026-04-29 10:51:00,3895.38,DEBIT,Amazon,Ludhiana,False
5251,74,2026-03-28 09:47:00,1103.55,DEBIT,Flipkart,Delhi,False
5252,57,2026-05-12 11:26:00,5897.83,DEBIT,Flipkart,Hyderabad,False
5253,46,2026-05-02 02:39:00,3782.88,DEBIT,Shell,Ludhiana,False
5254,10,2026-02-18 19:49:00,1943.6,DEBIT,Uber,Chandigarh,False
5255,57,2026-06-30 19:49:00,3464.71,DEBIT,Myntra,Bangalore,False
5256,48,2026-04-14 08:30:00,4337.99,DEBIT,Walmart,Mumbai,False
5257,28,2026-04-01 09:50:00,3160.36,DEBIT,Myntra,Ludhiana,False
5258,61,2026-01-23 14:50:00,3812.32,DEBIT,Apple,Hyderabad,False
5259,43,2026-07-27 05:39:00,3769.53,CREDIT,Swiggy,Chandigarh,False
5260,34,2026-02-08 10:04:00,4091.18,CREDIT,Swiggy,Chandigarh,False
5261,17,2026-06-27 21:16:00,825.33,DEBIT,Walmart,Mumbai,False
5262,43,2026-01-11 21:01:00,1771.51,DEBIT,Uber,Hyderabad,False
5263,58,2026-04-20 15:16:00,2355.02,DEBIT,Walmart,Hyderabad,False
5264,20,2026-06-28 16:50:00,6466.42,CREDIT,Uber,Pune,False
5265,62,2026-05-14 22:02:00,2354.75,DEBIT,Walmart,Pune,False
5266,81,2026-01-18 23:53:00,1528.74,DEBIT,Amazon,Bangalore,False
5267,37,2026-05-10 11:41:00,4359.69,DEBIT,Local Store,Bangalore,False
5268,47,2026-02-14 19:01:00,5395.97,CREDIT,Swiggy,Ludhiana,False
5269,85,2026-05-31 22:56:00,788.1,DEBIT,Swiggy,Ludhiana,False
5270,7,2026-05-10 15:50:00,4455.21,CREDIT,Amazon,Bangalore,False
5271,96,2026-04-17 22:25:00,3906.86,DEBIT,Netflix,Delhi,False
5272,61,2026-06-21 16:27:00,943.33,CREDIT,Shell,Bangalore,False
5273,99,2026-03-23 05:11:00,933.04,DEBIT,Swiggy,Ludhiana,False
5274,50,2026-03-30 07:36:00,3442.65,CREDIT,Walmart,Pune,False
5275,88,2026-07-04 07:04:00,915.06,CREDIT,Shell,Bangalore,False
5276,83,2026-01-13 03:57:00,3229.77,CREDIT,Flipkart,Bangalore,False
5277,98,2026-03-16 11:54:00,2713.7,DEBIT,Uber,Delhi,False
5278,21,2026-03-11 03:01:00,2179.28,DEBIT,Netflix,Pune,False
5279,28,2026-01-01 21:18:00,3459.57,DEBIT,Netflix,Ludhiana,False
5280,72,2026-01-23 20:36:00,3765.26,DEBIT,Shell,Ludhiana,False
5281,79,2026-02-06 04:02:00,1189.18,DEBIT,Swiggy,Hyderabad,False
5282,58,2026-04-10 09:14:00,3889.04,DEBIT,Uber,Pune,False
5283,2,2026-03-09 20:19:00,2600.62,DEBIT,Swiggy,Chandigarh,False
5284,38,2026-05-31 09:05:00,3647.1,DEBIT,Apple,Bangalore,False
5285,4,2026-03-02 14:29:00,1496.82,DEBIT,Myntra,Ludhiana,False
5286,56,2026-04-30 03:39:00,2022.1,DEBIT,Shell,Delhi,False
5287,88,2026-07-26 05:57:00,1952.07,DEBIT,Uber,Bangalore,False
5288,50,2026-04-22 09:28:00,3083.78,DEBIT,Apple,Chandigarh,False
5289,79,2026-02-03 10:36:00,1614.56,DEBIT,Flipkart,Bangalore,False
5290,56,2026-03-13 08:32:00,1543.03,DEBIT,Local Store,Bangalore,False
5291,2,2026-01-05 01:04:00,3267.52,DEBIT,Shell,Ludhiana,False
5292,49,2026-05-22 11:38:00,1166.83,CREDIT,Swiggy,Chandigarh,False
5293,86,2026-07-15 19:08:00,1860.37,DEBIT,Uber,Hyderabad,False
5294,18,2026-03-30 11:18:00,2857.39,CREDIT,Uber,Bangalore,False
5295,50,2026-03-17 15:41:00,4082.05,DEBIT,Netflix,Chandigarh,False
5296,91,2026-05-21 19:57:00,4247.43,DEBIT,Walmart,Mumbai,False
5297,66,2026-04-29 23:27:00,3171.77,CREDIT,Myntra,Ludhiana,False
5298,32,2026-05-01 00:59:00,593.4,DEBIT,Flipkart,Ludhiana,False
5299,50,2026-05-26 09:57:00,4270.46,CREDIT,Flipkart,Hyderabad,False
5300,59,2026-01-01 18:36:00,2443.63,DEBIT,Amazon,Bangalore,False
5301,44,2026-06-24 09:22:00,759.25,DEBIT,Swiggy,Bangalore,False
5302,82,2026-03-20 05:15:00,734.63,DEBIT,Swiggy,Mumbai,False
5303,22,2026-05-10 07:11:00,2392.22,CREDIT,Netflix,Bangalore,False
5304,33,2026-02-24 22:48:00,1413.47,DEBIT,Walmart,Pune,False
5305,66,2026-02-19 23:38:00,2440.46,CREDIT,Amazon,Mumbai,False
5306,42,2026-07-28 03:08:00,1218.56,DEBIT,Shell,Bangalore,False
5307,86,2026-02-06 21:00:00,5820.99,DEBIT,Netflix,Mumbai,False
5308,41,2026-01-19 01:57:00,4594.19,DEBIT,Shell,Delhi,False
5309,81,2026-07-24 20:33:00,1787.19,DEBIT,Shell,Hyderabad,False
5310,61,2026-03-16 13:40:00,5218.59,DEBIT,Uber,Hyderabad,False
5311,63,2026-03-17 10:36:00,3423.98,DEBIT,Netflix,Ludhiana,False
5312,13,2026-07-04 00:18:00,470.05,DEBIT,Local Store,Delhi,False
5313,95,2026-01-30 16:20:00,5168.64,DEBIT,Shell,Bangalore,False
5314,45,2026-04-18 13:52:00,2729.67,CREDIT,Local Store,Hyderabad,False
5315,99,2026-06-22 05:50:00,2240.68,CREDIT,Amazon,Pune,False
5316,24,2026-02-04 20:05:00,2008.73,DEBIT,Walmart,Hyderabad,False
5317,38,2026-04-24 15:16:00,1827.7,DEBIT,Amazon,Pune,False
5318,62,2026-05-14 08:36:00,2208.4,CREDIT,Walmart,Mumbai,False
5319,6,2026-02-20 22:45:00,3435.93,CREDIT,Walmart,Chandigarh,False
5320,71,2026-03-15 05:49:00,3233.77,DEBIT,Myntra,Delhi,False
5321,37,2026-03-31 12:05:00,5152.93,DEBIT,Walmart,Ludhiana,False
5322,17,2026-02-01 16:07:00,3676.02,DEBIT,Uber,Chandigarh,False
5323,55,2026-05-27 06:09:00,2210.41,DEBIT,Walmart,Chandigarh,False
5324,46,2026-02-22 23:47:00,2118.94,DEBIT,Apple,Chandigarh,False
5325,42,2026-01-20 17:04:00,2317.08,DEBIT,Netflix,Chandigarh,False
5326,81,2026-02-22 10:03:00,5519.9,DEBIT,Myntra,Pune,False
5327,41,2026-06-08 23:16:00,1645.92,CREDIT,Shell,Chandigarh,False
5328,6,2026-06-18 08:09:00,2492.46,DEBIT,Walmart,Hyderabad,False
