transaction_id,account_id,transaction_time,amount,transaction_type,merchant,location,z_score,account_frequency,risk_score,risk
6189,87,2026-05-09 13:15:00,1780.01,CREDIT,Apple,Hyderabad,-0.7130460466112813,85,0,NORMAL
6190,73,2026-06-19 05:11:00,3949.4,CREDIT,Local Store,Delhi,1.069940658378236,111,0,NORMAL
6191,91,2026-02-19 04:55:00,2386.55,CREDIT,Amazon,Delhi,-0.21056964649001828,100,0,NORMAL
6192,71,2026-01-11 23:31:00,3345.5,DEBIT,Walmart,Pune,0.5043817858224652,99,0,NORMAL
6193,33,2026-05-24 20:32:00,1497.83,DEBIT,Uber,Bangalore,-0.2790370004845448,91,0,NORMAL
6194,11,2026-05-04 20:40:00,1288.21,DEBIT,Walmart,Bangalore,-0.33331045380584595,118,0,NORMAL
6195,75,2026-02-05 17:41:00,4041.77,DEBIT,Amazon,Pune,0.04311082291103723,89,0,NORMAL
6196,66,2026-05-09 12:53:00,363.28,DEBIT,Shell,Pune,-1.6699540898762375,95,0,NORMAL
6197,62,2026-04-17 16:15:00,4311.69,DEBIT,Local Store,Chandigarh,1.2072915471901637,102,0,NORMAL
6198,55,2026-04-19 06:49:00,2825.41,DEBIT,Shell,Mumbai,0.2411610309736634,118,0,NORMAL
6199,6,2026-02-26 12:55:00,4031.05,DEBIT,Flipkart,Delhi,0.8344457977583977,117,0,NORMAL
6200,24,2026-04-04 05:07:00,4220.11,CREDIT,Netflix,Hyderabad,0.9150555977724079,95,0,NORMAL
6201,31,2026-06-26 05:47:00,2491.43,DEBIT,Myntra,Chandigarh,-0.13781672631924768,104,0,NORMAL
6202,28,2026-02-17 08:39:00,1473.08,DEBIT,Swiggy,Hyderabad,-0.9596781007813855,98,0,NORMAL
6203,99,2026-01-26 08:09:00,2276.29,DEBIT,Amazon,Bangalore,-0.2009616931189983,103,0,NORMAL
6204,91,2026-02-03 13:13:00,2814.55,DEBIT,Apple,Delhi,-0.15917704763659288,100,0,NORMAL
6205,61,2026-07-05 16:29:00,6786.35,DEBIT,Amazon,Hyderabad,0.9511808562811646,81,0,NORMAL
6206,53,2026-01-13 19:50:00,1097.28,DEBIT,Myntra,Hyderabad,-0.47034173046172406,105,0,NORMAL
6207,34,2026-07-01 03:32:00,3454.14,DEBIT,Apple,Chandigarh,0.4241980155097038,118,0,NORMAL
6208,20,2026-02-02 19:19:00,5065.79,CREDIT,Myntra,Delhi,0.09850376324581105,98,0,NORMAL
6209,97,2026-07-02 05:00:00,4499.78,DEBIT,Netflix,Hyderabad,1.0807230343294578,96,0,NORMAL
6210,95,2026-03-13 19:23:00,854.25,DEBIT,Swiggy,Hyderabad,-1.152195984705243,113,0,NORMAL
6211,74,2026-05-19 06:22:00,2490.08,DEBIT,Myntra,Mumbai,-0.20261126481774483,119,0,NORMAL
6212,41,2026-07-23 23:25:00,4488.54,DEBIT,Walmart,Pune,0.24534788597404897,100,0,NORMAL
6213,8,2026-04-19 07:53:00,4071.46,DEBIT,Myntra,Hyderabad,-0.0012814814544786592,91,0,NORMAL
6214,50,2026-01-27 04:56:00,2288.23,DEBIT,Uber,Pune,-0.1883912940774764,118,0,NORMAL
6215,49,2026-05-28 09:55:00,649.39,DEBIT,Netflix,Delhi,-1.268903953458688,95,0,NORMAL
6216,99,2026-06-10 16:59:00,2381.81,DEBIT,Flipkart,Chandigarh,-0.16815164541633382,103,0,NORMAL
6217,90,2026-04-26 21:54:00,1997.98,DEBIT,Walmart,Pune,-0.23354444109809314,93,0,NORMAL
6218,78,2026-05-26 23:06:00,6379.02,DEBIT,Netflix,Delhi,0.9088657983455836,102,0,NORMAL
6219,8,2026-01-20 14:15:00,3579.84,CREDIT,Flipkart,Pune,-0.05778166776874615,91,0,NORMAL
6220,10,2026-07-05 20:05:00,2549.82,DEBIT,Myntra,Hyderabad,-0.19905717316871005,91,0,NORMAL
6221,95,2026-04-20 09:27:00,5703.59,DEBIT,Shell,Delhi,1.9348074020929658,113,0,NORMAL
6222,12,2026-03-13 03:31:00,780.38,DEBIT,Myntra,Pune,-0.3969754588132525,99,0,NORMAL
6223,81,2026-02-28 06:54:00,3820.42,DEBIT,Myntra,Pune,-0.01114668345437469,105,0,NORMAL
6224,21,2026-07-18 02:38:00,2959.75,DEBIT,Swiggy,Chandigarh,-0.10350216902932653,122,10,NORMAL
6225,59,2026-04-13 17:16:00,37437.98,DEBIT,Amazon,Bangalore,4.787090602489576,92,90,HIGH
6226,24,2026-05-20 21:01:00,3941.29,CREDIT,Local Store,Hyderabad,0.7373029903380112,95,0,NORMAL
6227,77,2026-06-24 03:05:00,3850.45,DEBIT,Amazon,Delhi,0.8341450220569272,84,0,NORMAL
6228,85,2026-02-08 04:21:00,1444.81,DEBIT,Netflix,Mumbai,-0.8899352474167793,89,0,NORMAL
6229,51,2026-02-27 00:25:00,3226.24,DEBIT,Walmart,Mumbai,-0.06350875334273644,108,0,NORMAL
6230,56,2026-04-15 12:57:00,5601.14,CREDIT,Walmart,Bangalore,0.6639575669358012,101,0,NORMAL
6231,64,2026-07-11 14:53:00,2285.41,CREDIT,Apple,Mumbai,-0.2649307999593707,110,0,NORMAL
6232,90,2026-05-09 14:15:00,2036.66,DEBIT,Swiggy,Hyderabad,-0.2303325892905633,93,0,NORMAL
6233,11,2026-02-26 23:36:00,1910.0,DEBIT,Uber,Mumbai,-0.24615236111244326,118,0,NORMAL
6234,89,2026-07-19 01:58:00,1140.47,CREDIT,Flipkart,Ludhiana,-0.41457054393656206,103,0,NORMAL
6235,63,2026-02-25 02:36:00,4786.63,DEBIT,Uber,Ludhiana,1.9686714826354665,88,0,NORMAL
6236,100,2026-03-23 02:49:00,2690.46,DEBIT,Netflix,Bangalore,0.0018024230966334671,87,0,NORMAL
6237,19,2026-03-12 14:12:00,2004.7,DEBIT,Flipkart,Hyderabad,-0.5758602797999541,98,0,NORMAL
6238,77,2026-02-27 00:49:00,3861.58,DEBIT,Swiggy,Ludhiana,0.8416229374928768,84,0,NORMAL
6239,86,2026-05-12 01:10:00,1864.93,DEBIT,Flipkart,Delhi,-0.6166993575179537,76,0,NORMAL
6240,59,2026-03-31 08:14:00,2878.18,CREDIT,Walmart,Hyderabad,-0.11280096419863196,92,0,NORMAL
6241,2,2026-01-18 22:37:00,5709.27,DEBIT,Shell,Ludhiana,2.0645379691814596,117,40,REVIEW
6242,7,2026-05-27 18:31:00,5744.08,DEBIT,Apple,Hyderabad,0.42519698143625506,93,0,NORMAL
6243,45,2026-01-05 08:39:00,3860.12,DEBIT,Flipkart,Ludhiana,0.06801857972303821,97,0,NORMAL
6244,2,2026-07-22 10:54:00,765.01,DEBIT,Swiggy,Chandigarh,-1.4854969055604506,117,0,NORMAL
6245,77,2026-03-19 05:45:00,3220.38,DEBIT,Myntra,Ludhiana,0.4108197589186829,84,0,NORMAL
6246,99,2026-05-18 05:38:00,3631.89,CREDIT,Netflix,Hyderabad,0.2205441888534427,103,0,NORMAL
6247,50,2026-03-21 19:54:00,3551.59,DEBIT,Netflix,Bangalore,-0.0307714893971946,118,0,NORMAL
6248,57,2026-05-29 16:51:00,3505.73,DEBIT,Netflix,Mumbai,-0.010802410849854064,107,0,NORMAL
6249,62,2026-06-06 16:55:00,3386.23,CREDIT,Uber,Ludhiana,0.5506770246298549,102,0,NORMAL
6250,15,2026-01-01 04:31:00,2906.35,DEBIT,Uber,Mumbai,-0.04356545553490189,91,0,NORMAL
6251,63,2026-04-25 00:58:00,1192.3,DEBIT,Amazon,Bangalore,-0.9367780610699826,88,0,NORMAL
6252,22,2026-04-27 07:45:00,907.81,DEBIT,Amazon,Bangalore,-0.45198083878802997,108,0,NORMAL
6253,61,2026-07-25 05:26:00,758.01,CREDIT,Swiggy,Mumbai,-0.6597556556371437,81,0,NORMAL
6254,77,2026-06-27 05:49:00,989.39,DEBIT,Myntra,Mumbai,-1.0881159606184991,84,0,NORMAL
6255,53,2026-02-11 19:35:00,1375.03,CREDIT,Local Store,Ludhiana,-0.41012244612555343,105,0,NORMAL
6256,12,2026-03-26 09:54:00,2023.84,DEBIT,Swiggy,Chandigarh,-0.2453744671555119,99,0,NORMAL
6257,47,2026-06-13 23:39:00,1015.65,DEBIT,Apple,Ludhiana,-0.4485919195925604,103,0,NORMAL
6258,96,2026-05-12 21:00:00,3532.23,DEBIT,Myntra,Delhi,0.4271989725199797,96,0,NORMAL
6259,32,2026-04-07 02:23:00,798.19,CREDIT,Local Store,Chandigarh,-0.6743726200758663,107,0,NORMAL
6260,9,2026-07-25 12:33:00,3578.4,DEBIT,Flipkart,Mumbai,0.12453946587408911,84,0,NORMAL
6261,44,2026-02-27 10:58:00,1899.8,DEBIT,Walmart,Mumbai,-0.2578273552435783,99,0,NORMAL
6262,29,2026-06-11 19:00:00,2897.01,DEBIT,Flipkart,Chandigarh,0.19319252607242893,99,0,NORMAL
6263,10,2026-07-24 21:41:00,4395.46,DEBIT,Shell,Chandigarh,0.024909898624692138,91,0,NORMAL
6264,43,2026-07-15 19:56:00,2068.6,DEBIT,Netflix,Mumbai,-0.2051655361673062,97,0,NORMAL
6265,94,2026-01-22 17:58:00,946.07,DEBIT,Flipkart,Ludhiana,-0.4638698185476729,103,0,NORMAL
6266,2,2026-02-11 06:07:00,1550.86,DEBIT,Myntra,Mumbai,-0.9212476738622934,117,0,NORMAL
6267,49,2026-01-25 10:49:00,1867.04,DEBIT,Local Store,Mumbai,-0.3359808068674636,95,0,NORMAL
6268,36,2026-05-29 19:42:00,1953.16,DEBIT,Uber,Hyderabad,-0.21332672369116884,85,0,NORMAL
6269,85,2026-03-27 07:16:00,1188.87,DEBIT,Netflix,Delhi,-1.0447131237707652,89,0,NORMAL
6270,100,2026-03-28 04:42:00,5564.98,DEBIT,Netflix,Bangalore,2.0237636120658435,87,40,REVIEW
6271,25,2026-07-17 05:27:00,2633.16,DEBIT,Amazon,Ludhiana,-0.07001963427718584,97,0,NORMAL
6272,51,2026-03-09 16:27:00,7198.11,DEBIT,Walmart,Ludhiana,0.5520950712071445,108,0,NORMAL
6273,52,2026-04-29 09:47:00,3160.51,CREDIT,Myntra,Ludhiana,0.030908706151065717,116,0,NORMAL
6274,84,2026-06-23 08:09:00,4146.08,DEBIT,Netflix,Chandigarh,0.03964315468377328,95,0,NORMAL
6275,55,2026-07-07 16:15:00,1227.69,DEBIT,Netflix,Hyderabad,-0.9811402774826335,118,0,NORMAL
6276,56,2026-07-27 05:54:00,3669.19,DEBIT,Myntra,Pune,0.16089221436159207,101,0,NORMAL
6277,73,2026-01-05 01:18:00,3875.26,DEBIT,Amazon,Pune,1.019819307463353,111,0,NORMAL
6278,83,2026-01-17 21:10:00,1807.3,CREDIT,Myntra,Pune,-0.20795072433935402,101,0,NORMAL
6279,18,2026-01-10 21:41:00,3808.22,CREDIT,Walmart,Delhi,0.5191819234595434,96,0,NORMAL
6280,57,2026-02-23 17:26:00,4186.08,DEBIT,Swiggy,Bangalore,0.09104113100282375,107,0,NORMAL
6281,19,2026-05-02 02:00:00,2802.51,DEBIT,Local Store,Bangalore,-0.04650939508762332,98,0,NORMAL
6282,86,2026-07-01 23:58:00,1000.73,DEBIT,Walmart,Delhi,-1.1808635488677903,76,0,NORMAL
6283,59,2026-06-11 00:53:00,2717.19,CREDIT,Uber,Bangalore,-0.13562614094505795,92,0,NORMAL
6284,82,2026-07-21 08:46:00,2502.62,DEBIT,Myntra,Pune,-0.15305405389682722,107,0,NORMAL
6285,5,2026-04-25 20:12:00,4422.61,DEBIT,Netflix,Pune,1.3209020523499289,87,0,NORMAL
6286,71,2026-05-23 16:19:00,3355.22,DEBIT,Flipkart,Ludhiana,0.5109269718795277,99,0,NORMAL
6287,81,2026-05-16 01:28:00,2219.99,DEBIT,Amazon,Hyderabad,-0.23108598976529682,105,0,NORMAL
6288,59,2026-05-08 03:21:00,4090.37,CREDIT,Walmart,Hyderabad,0.05906344353011005,92,0,NORMAL
6289,25,2026-02-16 18:46:00,3391.03,DEBIT,Shell,Delhi,0.4231274675387222,97,0,NORMAL
6290,41,2026-06-13 19:18:00,2562.26,DEBIT,Amazon,Hyderabad,-0.14750002492085473,100,0,NORMAL
6291,24,2026-07-27 05:24:00,4152.98,DEBIT,Shell,Hyderabad,0.8722590532739103,95,0,NORMAL
6292,20,2026-03-04 03:09:00,800.55,CREDIT,Apple,Delhi,-0.3522652377187359,98,0,NORMAL
6293,29,2026-03-11 23:36:00,2582.78,CREDIT,Local Store,Delhi,-0.009391655638586412,99,0,NORMAL
6294,68,2026-05-29 13:07:00,2178.88,DEBIT,Shell,Bangalore,-0.24011299801216918,100,0,NORMAL
6295,88,2026-07-07 19:55:00,5300.24,CREDIT,Walmart,Chandigarh,0.11588154808508593,104,0,NORMAL
6296,57,2026-06-04 22:39:00,1812.8,DEBIT,Flipkart,Pune,-0.264221955655695,107,0,NORMAL
6297,53,2026-05-08 09:26:00,543.72,CREDIT,Local Store,Bangalore,-0.590359685590907,105,0,NORMAL
6298,58,2026-04-30 02:37:00,4714.45,DEBIT,Apple,Delhi,0.2341592259637494,99,0,NORMAL
6299,1,2026-06-25 06:27:00,1911.59,CREDIT,Uber,Bangalore,-0.2411953222591709,112,0,NORMAL
6300,2,2026-07-14 03:06:00,1171.93,DEBIT,Local Store,Pune,-1.1933237206490626,117,0,NORMAL
6301,65,2026-04-29 10:48:00,3879.42,DEBIT,Shell,Chandigarh,0.048272584265389044,112,0,NORMAL
6302,20,2026-04-17 07:11:00,1523.51,DEBIT,Flipkart,Hyderabad,-0.2758596997097777,98,0,NORMAL
6303,61,2026-02-11 13:22:00,3497.23,DEBIT,Amazon,Hyderabad,0.07223847743711352,81,0,NORMAL
6304,37,2026-06-19 23:57:00,898.63,DEBIT,Apple,Ludhiana,-1.1911924994487157,87,0,NORMAL
6305,32,2026-02-11 17:13:00,800.06,DEBIT,Walmart,Bangalore,-0.673779021822433,107,0,NORMAL
6306,82,2026-06-09 00:10:00,2601.07,DEBIT,Walmart,Mumbai,-0.13661737517311573,107,0,NORMAL
6307,83,2026-01-17 09:33:00,1645.5,DEBIT,Amazon,Delhi,-0.23315463314196283,101,0,NORMAL
6308,40,2026-07-21 14:34:00,1490.89,DEBIT,Local Store,Mumbai,-0.29500753918805067,109,0,NORMAL
6309,17,2026-01-14 12:30:00,4988.88,DEBIT,Swiggy,Bangalore,0.14046316260498318,97,0,NORMAL
6310,78,2026-05-01 21:21:00,4351.79,DEBIT,Swiggy,Pune,0.3147469753696797,102,0,NORMAL
6311,45,2026-01-15 19:49:00,4656.14,DEBIT,Netflix,Hyderabad,0.18618104676241504,97,0,NORMAL
6312,84,2026-05-27 21:23:00,1613.56,DEBIT,Apple,Chandigarh,-0.27169204796014623,95,0,NORMAL
6313,18,2026-02-05 10:02:00,4090.3,DEBIT,Myntra,Delhi,0.709296235189804,96,0,NORMAL
6314,68,2026-01-24 12:40:00,4573.28,DEBIT,Apple,Hyderabad,0.3349348420176312,100,0,NORMAL
6315,83,2026-05-29 04:10:00,3421.04,CREDIT,Swiggy,Pune,0.043424774987728475,101,0,NORMAL
6316,32,2026-01-15 19:00:00,4787.44,DEBIT,Amazon,Bangalore,0.5919438678967376,107,0,NORMAL
6317,46,2026-07-20 07:10:00,1929.77,DEBIT,Shell,Hyderabad,-0.22315186315430005,94,0,NORMAL
6318,95,2026-04-26 02:48:00,1862.08,DEBIT,Walmart,Bangalore,-0.5106293749569394,113,0,NORMAL
6319,2,2026-07-02 18:12:00,2542.99,DEBIT,Myntra,Mumbai,-0.20888705765730214,117,0,NORMAL
6320,10,2026-07-02 10:32:00,3526.42,DEBIT,Walmart,Chandigarh,-0.08054747338249142,91,0,NORMAL
6321,53,2026-03-25 16:13:00,5291.73,CREDIT,Shell,Bangalore,0.4390616077339582,105,0,NORMAL
6322,49,2026-07-20 01:44:00,3014.1,DEBIT,Walmart,Bangalore,0.5428586170465753,95,0,NORMAL
6323,7,2026-02-25 20:59:00,952.38,DEBIT,Flipkart,Chandigarh,-0.40547411158029584,93,0,NORMAL
6324,30,2026-03-21 17:57:00,1197.65,CREDIT,Swiggy,Delhi,-0.41133067284662006,92,0,NORMAL
6325,17,2026-02-28 21:49:00,1918.41,DEBIT,Local Store,Bangalore,-0.2135468584107417,97,0,NORMAL
6326,64,2026-04-23 12:46:00,3445.1,DEBIT,Myntra,Bangalore,0.5026656564860672,110,0,NORMAL
6327,47,2026-06-14 07:58:00,866.9,DEBIT,Walmart,Chandigarh,-0.4812796985243589,103,0,NORMAL
6328,30,2026-05-03 15:27:00,3840.92,DEBIT,Myntra,Delhi,0.17372341350965617,92,0,NORMAL
6329,55,2026-01-31 00:46:00,637.35,CREDIT,Apple,Hyderabad,-1.432767192357637,118,0,NORMAL
6330,99,2026-03-27 12:39:00,31751.31,DEBIT,Uber,Hyderabad,8.963905746579542,103,90,HIGH
6331,34,2026-05-06 14:40:00,1894.09,DEBIT,Shell,Pune,-0.685644169211373,118,0,NORMAL
6332,82,2026-05-31 18:21:00,1257.65,CREDIT,Local Store,Bangalore,-0.3609075014403423,107,0,NORMAL
6333,94,2026-02-11 16:32:00,4857.96,CREDIT,Netflix,Pune,0.19303841064517707,103,0,NORMAL
6334,60,2026-07-04 05:20:00,4113.62,DEBIT,Myntra,Hyderabad,0.18201097581358738,106,0,NORMAL
6335,55,2026-06-11 17:51:00,704.55,CREDIT,Netflix,Ludhiana,-1.3813572782749046,118,0,NORMAL
6336,51,2026-04-24 18:18:00,3400.4,DEBIT,Uber,Hyderabad,-0.03651553299977268,108,0,NORMAL
6337,61,2026-02-14 01:53:00,5096.21,DEBIT,Apple,Chandigarh,0.4995294503794387,81,0,NORMAL
6338,34,2026-01-02 05:43:00,4331.4,CREDIT,Uber,Chandigarh,1.0482934964035286,118,0,NORMAL
6339,89,2026-07-20 06:43:00,54339.72,DEBIT,Netflix,Hyderabad,9.652397228543618,103,90,HIGH
6340,72,2026-06-06 15:30:00,1614.93,CREDIT,Uber,Hyderabad,-0.7925548084957413,98,0,NORMAL
6341,12,2026-05-06 11:50:00,1428.47,DEBIT,Walmart,Hyderabad,-0.3179611867952824,99,0,NORMAL
6342,2,2026-02-18 06:00:00,3485.74,DEBIT,Flipkart,Hyderabad,0.46801815731176005,117,0,NORMAL
6343,19,2026-07-03 06:03:00,3838.1,CREDIT,Amazon,Ludhiana,0.6406096968004734,98,0,NORMAL
6344,36,2026-07-11 08:42:00,69375.41,DEBIT,Local Store,Pune,8.913844342964024,85,90,HIGH
6345,21,2026-03-09 02:42:00,2864.31,DEBIT,Local Store,Mumbai,-0.11884058555701034,122,10,NORMAL
6346,63,2026-04-01 09:04:00,3261.41,DEBIT,Uber,Chandigarh,0.7357714002695108,88,0,NORMAL
6347,61,2026-06-13 09:53:00,1215.41,DEBIT,Myntra,Pune,-0.5375259272954387,81,0,NORMAL
6348,55,2026-05-03 05:46:00,2834.02,DEBIT,Shell,Hyderabad,0.2477479262155136,118,0,NORMAL
6349,66,2026-07-15 16:07:00,2526.72,CREDIT,Myntra,Pune,-0.21303262531039854,95,0,NORMAL
6350,91,2026-02-24 23:52:00,1960.91,DEBIT,Local Store,Bangalore,-0.26167886559275666,100,0,NORMAL
6351,35,2026-05-07 04:26:00,3340.52,DEBIT,Myntra,Mumbai,0.36423073051310284,103,0,NORMAL
6352,94,2026-07-03 17:33:00,4230.1,DEBIT,Apple,Pune,0.08760436194211473,103,0,NORMAL
6353,78,2026-06-03 21:32:00,6679.69,DEBIT,Myntra,Pune,0.9969829367581783,102,0,NORMAL
6354,65,2026-03-11 16:23:00,1457.36,DEBIT,Walmart,Chandigarh,-0.2735252527597141,112,0,NORMAL
6355,16,2026-06-13 21:46:00,4371.88,DEBIT,Local Store,Delhi,0.4350319799919307,95,0,NORMAL
6356,44,2026-03-17 12:02:00,1331.84,DEBIT,Shell,Pune,-0.3226641099767391,99,0,NORMAL
6357,69,2026-02-04 21:25:00,1666.76,CREDIT,Shell,Delhi,-0.27200991095016314,112,0,NORMAL
6358,14,2026-01-05 03:00:00,3084.41,DEBIT,Uber,Mumbai,-0.08068252561582141,112,0,NORMAL
6359,55,2026-07-02 07:28:00,1238.62,DEBIT,Shell,Hyderabad,-0.972778516159356,118,0,NORMAL
6360,89,2026-05-14 00:36:00,3991.6,DEBIT,Netflix,Delhi,0.12495273552981039,103,0,NORMAL
6361,15,2026-06-26 05:28:00,2212.22,DEBIT,Shell,Delhi,-0.20013726309970456,91,0,NORMAL
6362,47,2026-02-01 12:36:00,1697.68,DEBIT,Flipkart,Ludhiana,-0.2987159810053028,103,0,NORMAL
6363,11,2026-03-08 18:08:00,483.71,DEBIT,Netflix,Pune,-0.44607953271004586,118,0,NORMAL
6364,49,2026-01-14 18:56:00,2472.5,DEBIT,Uber,Chandigarh,0.1279026147521501,95,0,NORMAL
6365,84,2026-02-17 23:55:00,1682.9,DEBIT,Uber,Bangalore,-0.2631677389906892,95,0,NORMAL
6366,14,2026-02-23 07:24:00,4690.93,DEBIT,Swiggy,Pune,0.14547546560939295,112,0,NORMAL
6367,13,2026-02-15 15:31:00,4919.7,CREDIT,Walmart,Delhi,1.4812041562567861,101,0,NORMAL
6368,68,2026-06-24 18:53:00,1398.04,DEBIT,Local Store,Ludhiana,-0.42764238132693255,100,0,NORMAL
6369,64,2026-07-10 14:00:00,5279.72,DEBIT,Walmart,Delhi,1.716996909600201,110,0,NORMAL
6370,73,2026-05-09 19:42:00,5069.5,DEBIT,Uber,Hyderabad,1.827169214619949,111,0,NORMAL
6371,55,2026-03-20 01:39:00,2279.96,CREDIT,Swiggy,Ludhiana,-0.17612375528268132,118,0,NORMAL
6372,12,2026-03-01 16:41:00,4399.53,DEBIT,Walmart,Bangalore,0.04426650229374888,99,0,NORMAL
6373,6,2026-06-15 01:40:00,2763.53,DEBIT,Walmart,Bangalore,0.026203695045004416,117,0,NORMAL
6374,97,2026-01-04 15:29:00,2390.13,DEBIT,Local Store,Mumbai,-0.4198865032339641,96,0,NORMAL
6375,4,2026-03-06 11:22:00,3504.56,DEBIT,Swiggy,Hyderabad,0.7014650622040043,105,0,NORMAL
6376,6,2026-04-14 14:23:00,3662.22,DEBIT,Myntra,Bangalore,0.5992590277320619,117,0,NORMAL
6377,66,2026-07-14 12:26:00,5112.87,DEBIT,Shell,Ludhiana,1.5285536657755314,95,0,NORMAL
6378,22,2026-03-25 03:53:00,650.55,DEBIT,Shell,Delhi,-0.4946548825077715,108,0,NORMAL
6379,43,2026-02-19 05:15:00,5915.68,DEBIT,Local Store,Chandigarh,0.5685190714025257,97,0,NORMAL
6380,86,2026-04-30 09:52:00,4830.96,CREDIT,Apple,Delhi,1.3195745564711177,76,0,NORMAL
6381,15,2026-04-18 16:12:00,1506.3,DEBIT,Myntra,Hyderabad,-0.3593684883689559,91,0,NORMAL
6382,48,2026-07-04 04:16:00,1214.73,DEBIT,Shell,Chandigarh,-0.3491212898101285,102,0,NORMAL
6383,40,2026-03-05 05:48:00,2048.09,DEBIT,Apple,Hyderabad,-0.20026964905768116,109,0,NORMAL
6384,55,2026-07-10 12:08:00,1935.52,DEBIT,Netflix,Chandigarh,-0.43963016609601974,118,0,NORMAL
6385,45,2026-05-03 09:36:00,1792.16,DEBIT,Shell,Mumbai,-0.2389526714248595,97,0,NORMAL
6386,70,2026-07-01 23:19:00,2222.25,DEBIT,Myntra,Delhi,-0.44594504964664994,90,0,NORMAL
6387,79,2026-02-04 14:02:00,3070.59,CREDIT,Walmart,Hyderabad,0.2570370169204248,122,10,NORMAL
6388,30,2026-07-02 03:53:00,3460.72,CREDIT,Amazon,Bangalore,0.0895709948643205,92,0,NORMAL
6389,25,2026-06-03 02:35:00,1910.36,DEBIT,Apple,Delhi,-0.5403466365236637,97,0,NORMAL
6390,15,2026-01-12 06:49:00,912.35,DEBIT,Walmart,Ludhiana,-0.49334314023980796,91,0,NORMAL
6391,87,2026-06-08 07:09:00,1610.3,DEBIT,Uber,Mumbai,-0.8103050748575481,85,0,NORMAL
6392,50,2026-01-29 03:07:00,684.97,DEBIT,Swiggy,Pune,-0.38841783287220516,118,0,NORMAL
6393,36,2026-02-12 14:06:00,695.33,DEBIT,Swiggy,Delhi,-0.3836032953388208,85,0,NORMAL
6394,38,2026-02-26 20:34:00,966.15,DEBIT,Netflix,Delhi,-1.2061905563572026,95,0,NORMAL
6395,1,2026-04-18 10:39:00,971.53,DEBIT,Flipkart,Chandigarh,-0.3419304439373069,112,0,NORMAL
6396,95,2026-02-10 02:22:00,1852.7,DEBIT,Local Store,Pune,-0.516600515724171,113,0,NORMAL
6397,82,2026-01-05 05:29:00,3372.83,CREDIT,Amazon,Hyderabad,-0.007768505982546356,107,0,NORMAL
6398,97,2026-06-10 13:18:00,4235.78,DEBIT,Netflix,Pune,0.8929378956018283,96,0,NORMAL
6399,46,2026-02-01 16:27:00,1020.38,DEBIT,Myntra,Hyderabad,-0.37232060244800946,94,0,NORMAL
6400,56,2026-02-09 20:11:00,1713.79,DEBIT,Netflix,Pune,-0.3482793430925908,101,0,NORMAL
6401,4,2026-05-18 00:47:00,1440.53,DEBIT,Myntra,Delhi,-0.950875236531618,105,0,NORMAL
6402,7,2026-06-04 03:59:00,3492.71,DEBIT,Amazon,Mumbai,0.03490794441710273,93,0,NORMAL
6403,38,2026-06-11 13:56:00,3842.86,DEBIT,Apple,Delhi,0.889598193887281,95,0,NORMAL
6404,86,2026-06-21 10:04:00,1763.01,DEBIT,Walmart,Chandigarh,-0.6832344354887653,76,0,NORMAL
6405,44,2026-06-29 13:39:00,1638.04,DEBIT,Flipkart,Mumbai,-0.2877091583968852,99,0,NORMAL
6406,51,2026-06-19 03:38:00,5975.6,DEBIT,Shell,Ludhiana,0.36261710955420157,108,0,NORMAL
6407,91,2026-05-27 00:22:00,5969.32,DEBIT,Shell,Hyderabad,0.219635637141026,100,0,NORMAL
6408,32,2026-04-26 12:09:00,799.02,CREDIT,Walmart,Delhi,-0.6741091513323638,107,0,NORMAL
6409,9,2026-07-02 07:37:00,1626.85,DEBIT,Apple,Bangalore,-0.4173480341526549,84,0,NORMAL
6410,40,2026-01-28 01:47:00,4254.28,DEBIT,Netflix,Chandigarh,0.17483764783162228,109,0,NORMAL
6411,10,2026-02-03 15:28:00,2460.2,DEBIT,Local Store,Delhi,-0.2099324949942691,91,0,NORMAL
6412,88,2026-04-23 23:08:00,2555.47,DEBIT,Flipkart,Pune,-0.16831212869587822,104,0,NORMAL
6413,7,2026-01-03 17:00:00,1608.21,DEBIT,Walmart,Pune,-0.2917818890010349,93,0,NORMAL
6414,12,2026-02-02 12:37:00,5028.56,DEBIT,Myntra,Delhi,0.1209570044268844,99,0,NORMAL
6415,50,2026-03-24 04:09:00,71881.91,DEBIT,Apple,Ludhiana,8.494282091641585,118,90,HIGH
6416,69,2026-07-10 04:20:00,1414.46,DEBIT,Walmart,Chandigarh,-0.295939205165212,112,0,NORMAL
6417,21,2026-07-05 12:02:00,46068.79,DEBIT,Swiggy,Chandigarh,6.824666435628912,122,100,HIGH
6418,2,2026-04-26 11:40:00,777.36,DEBIT,Apple,Hyderabad,-1.4766294651946397,117,0,NORMAL
6419,17,2026-07-21 07:47:00,3746.68,CREDIT,Uber,Hyderabad,-0.00275636017352746,97,0,NORMAL
6420,38,2026-04-13 00:04:00,513.37,DEBIT,Netflix,Bangalore,-1.536057393937528,95,0,NORMAL
6421,98,2026-01-26 09:11:00,3166.19,CREDIT,Walmart,Bangalore,0.3000624748196678,114,0,NORMAL
6422,61,2026-05-25 02:09:00,2596.5,DEBIT,Swiggy,Mumbai,-0.1684610923250727,81,0,NORMAL
6423,36,2026-01-23 17:40:00,4004.14,CREDIT,Swiggy,Bangalore,0.06432116427294489,85,0,NORMAL
